date,lat_zone,lon_zone,msl_min,msl_mean,t2m_min_C,t2m_mean_C,latitude,longitude,impacto_dana
2024-02-09,43.25,-2.75,98313.19,98781.0,11.168100000000038,13.51707458333336,43.25,-2.75,Alto riesgo
2024-02-09,43.25,-2.5,98305.19,98797.60416666669,11.535300000000008,13.538963750000017,43.25,-2.5,Alto riesgo
2024-02-09,43.25,-2.25,98321.44,98824.82291666669,11.60220000000004,13.17218458333336,43.25,-2.25,Alto riesgo
2024-02-09,43.25,-2.0,98348.69,98868.38541666669,11.230130000000033,12.670964166666684,43.25,-2.0,Alto riesgo
2024-02-09,43.25,-1.75,98369.19,98890.69791666669,11.058500000000038,12.654605833333362,43.25,-1.75,Alto riesgo
2024-02-09,43.25,-1.5,98372.94,98918.45833333331,10.915920000000028,12.434878333333351,43.25,-1.5,Alto riesgo
2024-02-09,43.25,-1.25,98380.69,98913.05208333331,11.00063,12.63035375000002,43.25,-1.25,Alto riesgo
2024-02-09,43.25,-1.0,98405.69,98930.10416666669,10.646630000000016,12.776433750000018,43.25,-1.0,Alto riesgo
2024-02-09,43.25,-0.75,98408.06,98918.04166666669,10.609520000000032,13.012760833333353,43.25,-0.75,Alto riesgo
2024-02-09,43.25,-0.5,98379.81,98917.11458333331,10.223540000000014,12.803695000000015,43.25,-0.5,Alto riesgo
2024-02-09,43.25,-0.25,98347.31,98923.39583333331,9.93374,12.214093333333354,43.25,-0.25,Alto riesgo
2024-02-09,43.25,0.0,98337.56,98942.26041666669,9.597800000000008,11.925031666666683,43.25,0.0,Alto riesgo
2024-02-09,43.25,0.25,98331.81,98960.9375,9.86343000000005,12.568503750000025,43.25,0.25,Alto riesgo
2024-02-09,43.25,0.5,98331.31,98978.40625,9.890770000000032,12.397281250000026,43.25,0.5,Alto riesgo
2024-02-09,43.25,0.75,98327.06,98989.70833333331,9.698140000000024,12.682195416666689,43.25,0.75,Alto riesgo
2024-02-09,43.25,1.0,98333.56,98999.90625,10.265770000000032,12.604315416666692,43.25,1.0,Alto riesgo
2024-02-09,43.25,1.25,98356.06,99031.04166666669,10.479150000000004,12.532618333333351,43.25,1.25,Alto riesgo
2024-02-09,43.25,1.5,98375.31,99045.36458333331,10.570460000000026,12.29246416666669,43.25,1.5,Alto riesgo
2024-02-09,43.25,1.75,98423.56,99082.05208333331,10.072400000000016,12.015930833333352,43.25,1.75,Alto riesgo
2024-02-09,43.25,2.0,98467.31,99117.61458333331,9.58218000000005,11.56728541666669,43.25,2.0,Alto riesgo
2024-02-09,43.25,2.25,98526.56,99162.94791666669,9.336080000000038,11.040349166666694,43.25,2.25,Alto riesgo
2024-02-09,43.25,2.5,98569.06,99191.47916666669,9.12515000000002,10.954409166666691,43.25,2.5,Alto riesgo
2024-02-09,43.25,2.75,98638.31,99219.3125,9.261870000000044,11.096173750000029,43.25,2.75,Alto riesgo
2024-02-09,43.25,3.0,98663.06,99218.72916666669,10.260400000000004,11.96303708333336,43.25,3.0,Alto riesgo
2024-02-09,43.25,3.25,98699.81,99219.46875,11.131740000000036,12.25080000000002,43.25,3.25,Alto riesgo
2024-02-09,43.25,3.5,98731.56,99227.78125,11.766500000000008,12.683413333333355,43.25,3.5,Alto riesgo
2024-02-09,43.25,3.75,98785.56,99251.25,12.639300000000048,13.240054166666688,43.25,3.75,Alto riesgo
2024-02-09,43.25,4.0,98839.56,99295.91666666669,13.319970000000012,13.547997916666697,43.25,4.0,Alto riesgo
2024-02-09,43.25,4.25,98883.81,99344.33333333331,13.522600000000011,13.926250833333356,43.25,4.25,Alto riesgo
2024-02-09,43.25,4.5,98936.31,99411.35416666669,13.461330000000032,13.93105625000002,43.25,4.5,Alto riesgo
2024-02-09,43.25,4.75,98986.81,99432.28681818182,13.626120000000014,14.17083318181821,43.25,4.75,Alto riesgo
2024-02-09,43.5,-10.0,98468.94,98780.88541666669,12.088770000000013,12.995346666666691,43.5,-10.0,Alto riesgo
2024-02-09,43.5,-9.75,98470.44,98776.98958333331,12.067300000000046,13.02171333333336,43.5,-9.75,Alto riesgo
2024-02-09,43.5,-9.5,98472.875,98773.95833333331,12.21768000000003,13.15997875000002,43.5,-9.5,Alto riesgo
2024-02-09,43.5,-9.25,98465.125,98774.13541666669,12.241100000000015,13.156639166666686,43.5,-9.25,Alto riesgo
2024-02-09,43.5,-9.0,98459.375,98774.25,12.225500000000013,13.101627916666688,43.5,-9.0,Alto riesgo
2024-02-09,43.5,-8.75,98455.875,98772.44791666669,12.336820000000046,13.13222666666669,43.5,-8.75,Alto riesgo
2024-02-09,43.5,-8.5,98461.125,98778.59375,11.829000000000008,12.930729166666694,43.5,-8.5,Alto riesgo
2024-02-09,43.5,-8.25,98468.31,98790.77083333331,11.176660000000028,12.610905000000022,43.5,-8.25,Alto riesgo
2024-02-09,43.5,-8.0,98476.81,98796.72916666669,9.28994,11.47556958333336,43.5,-8.0,Alto riesgo
2024-02-09,43.5,-7.75,98470.81,98790.48958333331,8.059470000000033,10.653467083333355,43.5,-7.75,Alto riesgo
2024-02-09,43.5,-7.5,98452.31,98767.625,7.893460000000005,10.787418333333362,43.5,-7.5,Alto riesgo
2024-02-09,43.5,-7.25,98446.56,98758.8125,8.87393000000003,11.496811666666682,43.5,-7.25,Alto riesgo
2024-02-09,43.5,-7.0,98439.31,98749.79166666669,9.104399999999998,11.931867916666697,43.5,-7.0,Alto riesgo
2024-02-09,43.5,-6.75,98434.56,98746.66666666669,8.875879999999995,11.95302833333336,43.5,-6.75,Alto riesgo
2024-02-09,43.5,-6.5,98422.625,98735.72916666669,9.03994,12.208641666666688,43.5,-6.5,Alto riesgo
2024-02-09,43.5,-6.25,98411.375,98723.96875,9.471580000000015,12.492171666666694,43.5,-6.25,Alto riesgo
2024-02-09,43.5,-6.0,98404.125,98718.27083333331,9.879800000000046,12.652409166666686,43.5,-6.0,Alto riesgo
2024-02-09,43.5,-5.75,98390.125,98714.61458333331,9.942300000000046,12.654200416666692,43.5,-5.75,Alto riesgo
2024-02-09,43.5,-5.5,98377.125,98712.46875,10.04385000000002,12.846498750000022,43.5,-5.5,Alto riesgo
2024-02-09,43.5,-5.25,98370.375,98708.91666666669,10.09268000000003,13.144433750000024,43.5,-5.25,Alto riesgo
2024-02-09,43.5,-5.0,98366.125,98703.64583333331,10.504800000000046,13.496811666666694,43.5,-5.0,Alto riesgo
2024-02-09,43.5,-4.75,98354.81,98694.89583333331,11.143460000000005,13.794663333333355,43.5,-4.75,Alto riesgo
2024-02-09,43.5,-4.5,98336.06,98685.94791666669,11.61220000000003,13.843570000000028,43.5,-4.5,Alto riesgo
2024-02-09,43.5,-4.25,98335.06,98683.42708333331,11.610250000000008,14.57997833333335,43.5,-4.25,Alto riesgo
2024-02-09,43.5,-4.0,98335.125,98683.21875,11.479399999999998,14.831445416666693,43.5,-4.0,Alto riesgo
2024-02-09,43.5,-3.75,98338.875,98686.92708333331,11.371970000000031,14.49689125000002,43.5,-3.75,Alto riesgo
2024-02-09,43.5,-3.5,98342.06,98688.91666666669,11.629800000000046,14.998764166666689,43.5,-3.5,Alto riesgo
2024-02-09,43.5,-3.25,98349.31,98697.79166666669,11.942300000000046,15.002099166666694,43.5,-3.25,Alto riesgo
2024-02-09,43.5,-3.0,98336.69,98713.4375,12.06143000000003,14.510890000000026,43.5,-3.0,Alto riesgo
2024-02-09,43.5,-2.75,98316.69,98730.40625,12.245020000000013,14.392073333333355,43.5,-2.75,Alto riesgo
2024-02-09,43.5,-2.5,98308.69,98746.92708333331,12.893460000000005,14.413720833333356,43.5,-2.5,Alto riesgo
2024-02-09,43.5,-2.25,98318.69,98766.02083333331,13.341940000000022,14.47320958333336,43.5,-2.25,Alto riesgo
2024-02-09,43.5,-2.0,98343.19,98785.25,13.22670000000005,14.259263750000024,43.5,-2.0,Alto riesgo
2024-02-09,43.5,-1.75,98363.44,98807.4375,12.893200000000036,14.242902083333354,43.5,-1.75,Alto riesgo
2024-02-09,43.5,-1.5,98378.69,98828.14583333331,12.28018000000003,14.281313750000026,43.5,-1.5,Alto riesgo
2024-02-09,43.5,-1.25,98403.19,98849.66666666669,11.926660000000028,14.515120833333354,43.5,-1.25,Alto riesgo
2024-02-09,43.5,-1.0,98419.31,98866.64583333331,11.79385000000002,14.660382916666686,43.5,-1.0,Alto riesgo
2024-02-09,43.5,-0.75,98412.06,98884.42708333331,11.774320000000046,14.655583333333356,43.5,-0.75,Alto riesgo
2024-02-09,43.5,-0.5,98385.56,98896.94791666669,11.469629999999997,14.23313791666669,43.5,-0.5,Alto riesgo
2024-02-09,43.5,-0.25,98353.06,98903.22916666669,10.98696000000001,13.64590041666669,43.5,-0.25,Alto riesgo
2024-02-09,43.5,0.0,98327.56,98913.09375,10.117819999999996,12.969873333333354,43.5,0.0,Alto riesgo
2024-02-09,43.5,0.25,98318.56,98930.01041666669,10.24430000000001,12.820052083333351,43.5,0.25,Alto riesgo
2024-02-09,43.5,0.5,98318.06,98947.375,10.271630000000016,12.649886666666694,43.5,0.5,Alto riesgo
2024-02-09,43.5,0.75,98327.56,98967.86458333331,10.252830000000015,12.57232916666669,43.5,0.75,Alto riesgo
2024-02-09,43.5,1.0,98346.31,98994.29166666669,10.442300000000046,12.477605000000027,43.5,1.0,Alto riesgo
2024-02-09,43.5,1.25,98368.81,99025.33333333331,10.79385000000002,12.40647875000002,43.5,1.25,Alto riesgo
2024-02-09,43.5,1.5,98386.56,99052.27083333331,10.728660000000048,12.40859458333336,43.5,1.5,Alto riesgo
2024-02-09,43.5,1.75,98409.31,99075.23958333331,10.617330000000038,12.442122500000028,43.5,1.75,Alto riesgo
2024-02-09,43.5,2.0,98452.81,99110.64583333331,10.129050000000008,11.995263333333352,43.5,2.0,Alto riesgo
2024-02-09,43.5,2.25,98509.06,99142.57291666669,9.480600000000038,11.221826250000024,43.5,2.25,Alto riesgo
2024-02-09,43.5,2.5,98615.31,99201.8125,8.390770000000032,10.119694583333356,43.5,2.5,Alto riesgo
2024-02-09,43.5,2.75,98684.06,99229.52083333331,8.527500000000032,10.26105250000002,43.5,2.75,Alto riesgo
2024-02-09,43.5,3.0,98738.06,99254.4375,9.18374,10.705467916666684,43.5,3.0,Alto riesgo
2024-02-09,43.5,3.25,98773.56,99263.91666666669,10.407129999999997,11.815494166666683,43.5,3.25,Alto riesgo
2024-02-09,43.5,3.5,98805.56,99272.19791666669,11.038000000000013,12.246160000000025,43.5,3.5,Alto riesgo
2024-02-09,43.5,3.75,98839.56,99283.13541666669,11.510640000000024,12.527246666666692,43.5,3.75,Alto riesgo
2024-02-09,43.5,4.0,98874.06,99312.55208333331,12.259670000000028,13.177638750000025,43.5,4.0,Alto riesgo
2024-02-09,43.5,4.25,98918.31,99360.76041666669,13.060450000000005,13.55459000000002,43.5,4.25,Alto riesgo
2024-02-09,43.5,4.5,98958.31,99412.97916666669,13.109030000000018,13.900049166666692,43.5,4.5,Alto riesgo
2024-02-09,43.75,-10.0,98450.44,98743.09375,11.991100000000015,12.878727083333358,43.75,-10.0,Alto riesgo
2024-02-09,43.75,-9.75,98451.19,98741.11458333331,11.91885000000002,12.854151666666688,43.75,-9.75,Alto riesgo
2024-02-09,43.75,-9.5,98452.44,98735.89583333331,11.944240000000036,12.924870000000022,43.75,-9.5,Alto riesgo
2024-02-09,43.75,-9.25,98454.44,98732.75,11.98720000000003,12.982404583333354,43.75,-9.25,Alto riesgo
2024-02-09,43.75,-9.0,98450.875,98730.66666666669,12.207899999999997,13.113020833333346,43.75,-9.0,Alto riesgo
2024-02-09,43.75,-8.75,98442.06,98730.19791666669,12.528220000000031,13.31272791666669,43.75,-8.75,Alto riesgo
2024-02-09,43.75,-8.5,98435.31,98731.5625,12.610250000000008,13.292870833333348,43.75,-8.5,Alto riesgo
2024-02-09,43.75,-8.25,98441.31,98740.05208333331,12.275779999999996,12.955226666666684,43.75,-8.25,Alto riesgo
2024-02-09,43.75,-8.0,98447.56,98739.42708333331,11.04970000000003,12.503809166666692,43.75,-8.0,Alto riesgo
2024-02-09,43.75,-7.75,98445.81,98732.51041666669,10.721580000000015,12.495507500000029,43.75,-7.75,Alto riesgo
2024-02-09,43.75,-7.5,98432.06,98710.39583333331,10.53994,12.799708333333353,43.75,-7.5,Alto riesgo
2024-02-09,43.75,-7.25,98430.56,98706.88541666669,11.445460000000026,13.243718333333357,43.75,-7.25,Alto riesgo
2024-02-09,43.75,-7.0,98428.875,98706.47916666669,11.631000000000029,13.474675416666692,43.75,-7.0,Alto riesgo
2024-02-09,43.75,-6.75,98422.375,98706.27083333331,11.697400000000016,13.574284166666688,43.75,-6.75,Alto riesgo
2024-02-09,43.75,-6.5,98415.125,98701.73958333331,11.76968000000005,13.770571666666696,43.75,-6.5,Alto riesgo
2024-02-09,43.75,-6.25,98411.375,98700.32291666669,11.760400000000004,13.878562500000022,43.75,-6.25,Alto riesgo
2024-02-09,43.75,-6.0,98403.31,98697.21875,11.94204000000002,13.896468333333354,43.75,-6.0,Alto riesgo
2024-02-09,43.75,-5.75,98393.375,98689.52083333331,12.043600000000026,13.591862916666686,43.75,-5.75,Alto riesgo
2024-02-09,43.75,-5.5,98390.06,98686.45833333331,11.907129999999997,13.60610208333336,43.75,-5.5,Alto riesgo
2024-02-09,43.75,-5.25,98383.81,98683.07291666669,12.063379999999997,14.09698666666669,43.75,-5.25,Alto riesgo
2024-02-09,43.75,-5.0,98371.56,98680.36458333331,12.350500000000013,14.432357083333358,43.75,-5.0,Alto riesgo
2024-02-09,43.75,-4.75,98357.375,98679.33333333331,12.520399999999997,14.416080000000024,43.75,-4.75,Alto riesgo
2024-02-09,43.75,-4.5,98333.125,98672.14583333331,12.582899999999997,14.22475416666669,43.75,-4.5,Alto riesgo
2024-02-09,43.75,-4.25,98323.125,98670.11458333331,12.504800000000046,14.299300000000024,43.75,-4.25,Alto riesgo
2024-02-09,43.75,-4.0,98316.06,98669.125,12.61220000000003,14.476221666666689,43.75,-4.0,Alto riesgo
2024-02-09,43.75,-3.75,98313.06,98674.47916666669,12.784080000000015,14.669579166666686,43.75,-3.75,Alto riesgo
2024-02-09,43.75,-3.5,98324.31,98677.21875,12.834860000000049,14.76056375000002,43.75,-3.5,Alto riesgo
2024-02-09,43.75,-3.25,98335.31,98682.79166666669,12.870020000000013,14.822006250000024,43.75,-3.25,Alto riesgo
2024-02-09,43.75,-3.0,98344.19,98697.48958333331,12.868070000000046,14.74705375000003,43.75,-3.0,Alto riesgo
2024-02-09,43.75,-2.75,98333.19,98715.04166666669,12.702050000000042,14.578758750000024,43.75,-2.75,Alto riesgo
2024-02-09,43.75,-2.5,98333.69,98733.375,12.746970000000031,14.520086250000029,43.75,-2.5,Alto riesgo
2024-02-09,43.75,-2.25,98341.69,98755.45833333331,13.116100000000015,14.493145416666689,43.75,-2.25,Alto riesgo
2024-02-09,43.75,-2.0,98362.19,98771.48958333331,13.041899999999998,14.301987083333351,43.75,-2.0,Alto riesgo
2024-02-09,43.75,-1.75,98380.94,98791.19791666669,12.774320000000046,14.09251500000002,43.75,-1.75,Alto riesgo
2024-02-09,43.75,-1.5,98398.44,98809.125,12.159080000000015,13.92039250000002,43.75,-1.5,Alto riesgo
2024-02-09,43.75,-1.25,98416.06,98833.47916666669,11.881740000000036,14.461327500000026,43.75,-1.25,Alto riesgo
2024-02-09,43.75,-1.0,98414.56,98854.42708333331,11.545800000000042,14.548406666666688,43.75,-1.0,Alto riesgo
2024-02-09,43.75,-0.75,98407.81,98876.23958333331,11.315330000000015,14.154686666666686,43.75,-0.75,Alto riesgo
2024-02-09,43.75,-0.5,98388.31,98893.60416666669,11.10635000000002,13.744207083333349,43.75,-0.5,Alto riesgo
2024-02-09,43.75,-0.25,98368.06,98911.51041666669,10.74087000000003,13.223942916666688,43.75,-0.25,Alto riesgo
2024-02-09,43.75,0.0,98352.06,98929.42708333331,10.027980000000014,12.641098333333357,43.75,0.0,Alto riesgo
2024-02-09,43.75,0.25,98349.56,98951.41666666669,10.213530000000048,12.554669583333355,43.75,0.25,Alto riesgo
2024-02-09,43.75,0.5,98351.81,98972.375,10.451800000000048,12.508204166666683,43.75,0.5,Alto riesgo
2024-02-09,43.75,0.75,98357.56,98991.22916666669,10.767719999999995,12.517318333333352,43.75,0.75,Alto riesgo
2024-02-09,43.75,1.0,98367.56,99012.39583333331,11.088040000000037,12.561509583333356,43.75,1.0,Alto riesgo
2024-02-09,43.75,1.25,98389.56,99036.69791666669,11.20718000000005,12.57037583333336,43.75,1.25,Alto riesgo
2024-02-09,43.75,1.5,98404.06,99057.21875,10.818500000000029,12.500634166666693,43.75,1.5,Alto riesgo
2024-02-09,43.75,1.75,98425.06,99072.05208333331,10.85170000000005,12.65232625000002,43.75,1.75,Alto riesgo
2024-02-09,43.75,2.0,98464.06,99092.05208333331,10.55680000000001,12.368472916666695,43.75,2.0,Alto riesgo
2024-02-09,43.75,2.25,98511.06,99110.91666666669,10.052880000000016,11.682602083333352,43.75,2.25,Alto riesgo
2024-02-09,43.75,2.5,98624.31,99180.375,8.53920000000005,9.940252916666696,43.75,2.5,Alto riesgo
2024-02-09,43.75,2.75,98705.06,99236.40625,7.797500000000014,8.974266250000023,43.75,2.75,Alto riesgo
2024-02-09,43.75,3.0,98780.56,99288.59375,7.889300000000048,8.820214166666695,43.75,3.0,Alto riesgo
2024-02-09,43.75,3.25,98825.56,99305.4375,9.12515000000002,9.944157500000024,43.75,3.25,Alto riesgo
2024-02-09,43.75,3.5,98873.06,99329.47916666669,9.78018000000003,10.613428750000026,43.75,3.5,Alto riesgo
2024-02-09,43.75,3.75,98905.31,99338.14583333331,10.735250000000008,11.572818750000026,43.75,3.75,Alto riesgo
2024-02-09,43.75,4.0,98930.81,99359.20833333331,10.922020000000032,12.334293750000027,43.75,4.0,Alto riesgo
2024-02-09,43.75,4.25,98957.81,99382.5,12.30680000000001,13.236800416666696,43.75,4.25,Alto riesgo
2024-02-09,43.75,4.5,98989.06,99423.15625,12.263329999999996,13.787417916666696,43.75,4.5,Alto riesgo
2024-02-09,44.0,-10.0,98432.0,98704.55208333331,11.848540000000014,12.795881666666691,44.0,-10.0,Alto riesgo
2024-02-09,44.0,-9.75,98423.25,98699.66666666669,11.932520000000013,12.831771666666688,44.0,-9.75,Alto riesgo
2024-02-09,44.0,-9.5,98419.75,98696.0,11.95010000000002,12.896386666666686,44.0,-9.5,Alto riesgo
2024-02-09,44.0,-9.25,98418.0,98693.3125,11.922750000000008,12.914613750000017,44.0,-9.25,Alto riesgo
2024-02-09,44.0,-9.0,98417.0,98691.1875,11.864160000000028,12.893211250000023,44.0,-9.0,Alto riesgo
2024-02-09,44.0,-8.75,98423.25,98689.9375,11.881740000000036,12.871077916666694,44.0,-8.75,Alto riesgo
2024-02-09,44.0,-8.5,98425.56,98688.95833333331,11.993070000000046,12.894760000000018,44.0,-8.5,Alto riesgo
2024-02-09,44.0,-8.25,98417.81,98688.38541666669,12.178600000000015,12.956119166666694,44.0,-8.25,Alto riesgo
2024-02-09,44.0,-8.0,98416.56,98686.77083333331,12.254800000000046,12.929264166666686,44.0,-8.0,Alto riesgo
2024-02-09,44.0,-7.75,98416.56,98683.83333333331,12.23696000000001,12.97963958333336,44.0,-7.75,Alto riesgo
2024-02-09,44.0,-7.5,98415.875,98680.42708333331,12.16470000000004,13.099107083333356,44.0,-7.5,Alto riesgo
2024-02-09,44.0,-7.25,98412.875,98682.11458333331,12.41470000000004,13.37262291666669,44.0,-7.25,Alto riesgo
2024-02-09,44.0,-7.0,98411.875,98682.94791666669,12.524069999999996,13.566308750000026,44.0,-7.0,Alto riesgo
2024-02-09,44.0,-6.75,98410.31,98682.85416666669,12.407860000000028,13.656071250000023,44.0,-6.75,Alto riesgo
2024-02-09,44.0,-6.5,98405.81,98684.38541666669,12.43813,13.844790416666685,44.0,-6.5,Alto riesgo
2024-02-09,44.0,-6.25,98402.31,98685.0,12.37954000000002,13.953596250000029,44.0,-6.25,Alto riesgo
2024-02-09,44.0,-6.0,98399.31,98684.76041666669,12.265770000000032,13.999413750000024,44.0,-6.0,Alto riesgo
2024-02-09,44.0,-5.75,98401.06,98685.19791666669,12.179830000000038,13.90281625000002,44.0,-5.75,Alto riesgo
2024-02-09,44.0,-5.5,98402.31,98684.41666666669,12.086820000000046,13.846582500000029,44.0,-5.5,Alto riesgo
2024-02-09,44.0,-5.25,98403.56,98682.85416666669,11.85635000000002,13.872134166666688,44.0,-5.25,Alto riesgo
2024-02-09,44.0,-5.0,98395.56,98682.95833333331,11.991100000000015,13.80580958333336,44.0,-5.0,Alto riesgo
2024-02-09,44.0,-4.75,98378.875,98685.38541666669,12.15518000000003,13.711084583333353,44.0,-4.75,Alto riesgo
2024-02-09,44.0,-4.5,98360.875,98690.35416666669,12.248199999999995,13.598618333333356,44.0,-4.5,Alto riesgo
2024-02-09,44.0,-4.25,98343.56,98688.95833333331,12.506740000000036,13.766747083333357,44.0,-4.25,Alto riesgo
2024-02-09,44.0,-4.0,98316.81,98685.65625,12.666899999999998,13.981021666666686,44.0,-4.0,Alto riesgo
2024-02-09,44.0,-3.75,98293.81,98682.20833333331,12.815330000000015,14.204492500000024,44.0,-3.75,Alto riesgo
2024-02-09,44.0,-3.5,98292.31,98681.84375,12.807520000000013,14.29270708333335,44.0,-3.5,Alto riesgo
2024-02-09,44.0,-3.25,98299.81,98684.63541666669,12.85244,14.401513750000026,44.0,-3.25,Alto riesgo
2024-02-09,44.0,-3.0,98315.31,98690.5,12.940330000000015,14.533025000000023,44.0,-3.0,Alto riesgo
2024-02-09,44.0,-2.75,98338.31,98703.38541666669,12.797750000000008,14.565005416666688,44.0,-2.75,Alto riesgo
2024-02-09,44.0,-2.5,98355.69,98720.26041666669,12.791899999999998,14.540755000000017,44.0,-2.5,Alto riesgo
2024-02-09,44.0,-2.25,98361.19,98740.6875,12.91885000000002,14.466373750000022,44.0,-2.25,Alto riesgo
2024-02-09,44.0,-2.0,98372.94,98760.66666666669,12.893460000000005,14.185206250000022,44.0,-2.0,Alto riesgo
2024-02-09,44.0,-1.75,98391.44,98782.67708333331,12.696200000000031,13.95213333333336,44.0,-1.75,Alto riesgo
2024-02-09,44.0,-1.5,98415.69,98806.65625,12.36220000000003,13.785139583333352,44.0,-1.5,Alto riesgo
2024-02-09,44.0,-1.25,98426.81,98826.53125,11.889550000000042,14.245917083333358,44.0,-1.25,Alto riesgo
2024-02-09,44.0,-1.0,98422.56,98845.41666666669,11.47744,14.344221250000018,44.0,-1.0,Alto riesgo
2024-02-09,44.0,-0.75,98411.06,98864.15625,11.084860000000049,14.03025666666669,44.0,-0.75,Alto riesgo
2024-02-09,44.0,-0.5,98387.56,98882.14583333331,11.213770000000013,13.52268875000002,44.0,-0.5,Alto riesgo
2024-02-09,44.0,-0.25,98364.81,98900.13541666669,10.712550000000022,12.984115000000022,44.0,-0.25,Alto riesgo
2024-02-09,44.0,0.0,98344.06,98919.16666666669,9.933500000000038,12.428940416666697,44.0,0.0,Alto riesgo
2024-02-09,44.0,0.25,98335.56,98937.1875,10.193020000000049,12.37319500000002,44.0,0.25,Alto riesgo
2024-02-09,44.0,0.5,98338.31,98958.5,10.437160000000006,12.319890416666682,44.0,0.5,Alto riesgo
2024-02-09,44.0,0.75,98352.56,98983.23958333331,10.730600000000038,12.288151666666693,44.0,0.75,Alto riesgo
2024-02-09,44.0,1.0,98380.31,99011.95833333331,10.993800000000022,12.322167083333357,44.0,1.0,Alto riesgo
2024-02-09,44.0,1.25,98410.81,99039.23958333331,11.105600000000038,12.350322916666697,44.0,1.25,Alto riesgo
2024-02-09,44.0,1.5,98444.56,99063.73958333331,11.01382000000001,12.357080833333358,44.0,1.5,Alto riesgo
2024-02-09,44.0,1.75,98486.31,99085.78125,10.70132000000001,12.166567500000014,44.0,1.75,Alto riesgo
2024-02-09,44.0,2.0,98529.81,99108.59375,10.355600000000038,11.869286666666689,44.0,2.0,Alto riesgo
2024-02-09,44.0,2.25,98575.56,99132.875,9.90835000000004,11.39671250000002,44.0,2.25,Alto riesgo
2024-02-09,44.0,2.5,98645.06,99182.89583333331,9.00015000000002,10.262190000000018,44.0,2.5,Alto riesgo
2024-02-09,44.0,2.75,98713.81,99234.46875,8.25260000000003,9.28449000000002,44.0,2.75,Alto riesgo
2024-02-09,44.0,3.0,98778.31,99287.17708333331,7.680319999999995,8.497297916666689,44.0,3.0,Alto riesgo
2024-02-09,44.0,3.25,98840.06,99332.85416666669,7.869780000000048,8.40908416666669,44.0,3.25,Alto riesgo
2024-02-09,44.0,3.5,98895.31,99366.84375,8.390770000000032,8.74363541666669,44.0,3.5,Alto riesgo
2024-02-09,44.0,3.75,98945.06,99391.79166666669,8.963770000000011,9.44472791666668,44.0,3.75,Alto riesgo
2024-02-09,44.0,4.0,98977.31,99403.66666666669,10.131000000000029,10.869775000000027,44.0,4.0,Alto riesgo
2024-02-10,38.5,1.5,98996.56,99371.96368421052,15.287000000000036,15.646873684210547,38.5,1.5,Alto riesgo
2024-02-10,38.5,1.75,98991.06,99387.9905,15.435450000000005,15.801001500000028,38.5,1.75,Alto riesgo
2024-02-10,38.5,2.0,98991.31,99376.8905,15.477930000000017,15.825512500000023,38.5,2.0,Alto riesgo
2024-02-10,38.5,2.25,98991.81,99366.2155,15.52334000000002,15.86828750000002,38.5,2.25,Alto riesgo
2024-02-10,38.5,2.5,98992.81,99356.553,15.518950000000018,15.915356000000022,38.5,2.5,Alto riesgo
2024-02-10,38.5,2.75,98999.31,99351.103,15.466200000000017,15.90715450000002,38.5,2.75,Alto riesgo
2024-02-10,38.75,-0.25,98989.31,99415.82611111112,11.28848000000005,13.26088722222225,38.75,-0.25,Alto riesgo
2024-02-10,38.75,0.0,98937.0,99403.80578947368,12.272850000000004,15.212868947368444,38.75,0.0,Alto riesgo
2024-02-10,38.75,0.25,98947.25,99406.00315789474,13.88223000000005,15.34157000000003,38.75,0.25,Alto riesgo
2024-02-10,38.75,0.5,98953.0,99393.27947368422,14.263100000000009,15.430798421052652,38.75,0.5,Alto riesgo
2024-02-10,38.75,0.75,98952.75,99375.5952631579,14.62417000000005,15.349072105263184,38.75,0.75,Alto riesgo
2024-02-10,38.75,1.0,98956.25,99360.13473684213,14.72085000000004,15.297265789473713,38.75,1.0,Alto riesgo
2024-02-10,38.75,1.25,98956.25,99339.08210526317,14.965000000000032,15.912810000000022,38.75,1.25,Alto riesgo
2024-02-10,38.75,1.5,98954.06,99353.2155,15.086080000000038,15.99123550000002,38.75,1.5,Alto riesgo
2024-02-10,38.75,1.75,98943.81,99333.0655,15.093160000000012,15.64924150000002,38.75,1.75,Alto riesgo
2024-02-10,38.75,2.0,98943.56,99323.9905,15.20132000000001,15.683520500000029,38.75,2.0,Alto riesgo
2024-02-10,38.75,2.25,98943.81,99313.378,15.261870000000044,15.726001500000024,38.75,2.25,Alto riesgo
2024-02-10,38.75,2.5,98943.56,99334.94047619047,15.30215000000004,15.743263333333356,38.75,2.5,Alto riesgo
2024-02-10,38.75,2.75,98948.81,99327.73809523808,15.294340000000034,15.750239523809547,38.75,2.75,Alto riesgo
2024-02-10,38.75,3.0,98947.0,99322.08333333331,15.227930000000017,15.693972380952408,38.75,3.0,Alto riesgo
2024-02-10,38.75,3.25,98945.25,99315.69047619047,15.30435,15.68699619047621,38.75,3.25,Alto riesgo
2024-02-10,38.75,3.5,98953.75,99345.06818181818,15.263329999999996,15.669445454545484,38.75,3.5,Alto riesgo
2024-02-10,38.75,3.75,98973.5,99344.03409090907,15.215000000000032,15.602774545454572,38.75,3.75,Alto riesgo
2024-02-10,38.75,4.0,98995.5,99345.67045454546,15.17007000000001,15.541605909090926,38.75,4.0,Alto riesgo
2024-02-10,39.0,-0.75,98976.56,99409.81588235297,10.804100000000004,12.303901764705904,39.0,-0.75,Alto riesgo
